Project,Cruise,Site,depth,date,Season,lat (N),lon (E),Region,POC flux slow,POC flux slow unc,POC flux fast,POC flux fast unc,POC flux TOT,POC flux TOT unc,Notes on SV,Reference
none,none,none,m,yyyymmdd,range,degrees,degrees,none,mg m-2 d-1,mg m-2 d-1,mg m-2 d-1,mg m-2 d-1,mg m-2 d-1,mg m-2 d-1,none,none
NA,D341,PAP,50,8/8/2009,June-Aug,48.78,-17,regions.NA,97,NA,85,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,50,6/23/2010,June-Aug,80.74,4.59,regions.Ar,430.37,21.52,4.43,0.63,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,50,6/24/2010,June-Aug,80.71,4.35,regions.Ar,33.99,1.7,52.84,7.47,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,100,6/24/2010,June-Aug,80.71,4.35,regions.Ar,214.3,10.72,1.27,0.18,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,100,6/25/2010,June-Aug,80.59,4.31,regions.Ar,51.96,2.6,21.75,3.08,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,400,6/27/2010,June-Aug,80.46,3.73,regions.Ar,12.8,0.64,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,50,6/28/2010,June-Aug,80.33,3.39,regions.Ar,66.93,3.35,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,300,6/28/2010,June-Aug,80.31,3.28,regions.Ar,20.06,1,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,200,6/29/2010,June-Aug,80.28,3.08,regions.Ar,107.44,5.37,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,300,6/29/2010,June-Aug,80.28,3.09,regions.Ar,27.81,1.39,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,300,6/30/2010,June-Aug,80.23,2.54,regions.Ar,60.47,3.02,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,400,6/30/2010,June-Aug,80.23,2.56,regions.Ar,22.2,1.11,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,50,7/5/2010,June-Aug,79.02,10.69,regions.Ar,81.43,4.07,98.92,13.99,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,100,7/5/2010,June-Aug,79.02,10.69,regions.Ar,9.53,0.48,175.51,24.82,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,50,7/6/2010,June-Aug,78.98,6.71,regions.Ar,306.52,15.33,1.51,0.21,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,100,7/6/2010,June-Aug,78.98,6.71,regions.Ar,144.06,7.2,23.03,3.26,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,50,7/7/2010,June-Aug,78.98,6.71,regions.Ar,114.75,5.74,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,100,7/7/2010,June-Aug,78.98,6.71,regions.Ar,54.98,2.75,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,50,7/8/2010,June-Aug,77.77,5.6,regions.Ar,57.72,2.89,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,100,7/8/2010,June-Aug,77.77,5.6,regions.Ar,27.5,1.38,0.41,0.06,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,50,7/9/2010,June-Aug,77.61,5.27,regions.Ar,74.02,3.7,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,JR219,NA,50,7/10/2010,June-Aug,78.28,0,regions.Ar,36.87,1.84,165.6,23.42,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,NA,Celtic Sea,10,11/18/2014,Sept-Nov,48.56842,-9.50765,NA,NA,NA,10.66666667,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,15,11/25/2014,Sept-Nov,49.41507,-8.5932,NA,NA,NA,32.88888889,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,100,11/25/2014,Sept-Nov,49.4195,-8.59162,NA,NA,NA,117.3333333,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,12/4/2015,March-May,49.41383,-8.58933,NA,NA,NA,466.2068966,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,70,12/4/2015,March-May,49.41293,-8.59117,NA,NA,NA,182.0689655,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,16/04/2015,March-May,49.39767,-8.61567,NA,NA,NA,77.24137931,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,70,16/04/2015,March-May,49.40493,-8.61807,NA,NA,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,21/04/2015,March-May,49.40217,-8.62167,NA,NA,NA,113.1034483,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,70,21/04/2015,March-May,49.41627,-8.6001,NA,NA,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,7/15/2015,June-Aug,49.38,-8.609,NA,NA,NA,110.3448276,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,80,7/15/2015,June-Aug,49.38,-8.609,NA,NA,NA,80,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,7/20/2015,June-Aug,48.571,-9.5075,NA,NA,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,80,7/20/2015,June-Aug,48.57067,-9.508,NA,NA,NA,88.27586207,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,15,7/25/2015,June-Aug,49.414,-8.60183,NA,NA,NA,77.24137931,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,75,7/25/2015,June-Aug,49.41598,-8.59683,NA,NA,NA,44.13793103,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,11/18/2014,Sept-Nov,48.56842,-9.50765,NA,64,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,100,11/18/2014,Sept-Nov,48.5682,-9.50518,NA,74.66666667,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,15,11/25/2014,Sept-Nov,49.41507,-8.5932,NA,85.33333333,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,100,11/25/2014,Sept-Nov,49.4195,-8.59162,NA,NA,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,12/4/2015,March-May,49.41383,-8.58933,NA,419.3103448,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,70,12/4/2015,March-May,49.41293,-8.59117,NA,154.4827586,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,16/04/2015,March-May,49.39767,-8.61567,NA,463.4482759,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,70,16/04/2015,March-May,49.40493,-8.61807,NA,132.4137931,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,21/04/2015,March-May,49.40217,-8.62167,NA,706.2068966,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,70,21/04/2015,March-May,49.41627,-8.6001,NA,132.4137931,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,7/15/2015,June-Aug,49.38,-8.609,NA,242.7586207,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,80,7/15/2015,June-Aug,49.38,-8.609,NA,132.4137931,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,7/20/2015,June-Aug,48.571,-9.5075,NA,308.9655172,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,80,7/20/2015,June-Aug,48.57067,-9.508,NA,132.4137931,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,15,7/25/2015,June-Aug,49.414,-8.60183,NA,198.6206897,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,75,7/25/2015,June-Aug,49.41598,-8.59683,NA,88.27586207,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
NA,NA,Celtic Sea,10,7/30/2015,June-Aug,49.41417,-8.56417,NA,154.4827586,NA,NA,NA,NA,NA,24md,https://doi.org/10.1029/2021GB007015
